cof_id,topology_name,topology_id,topology_pt_path,node1_connectivity,node1_linker_id,node2_connectivity,node2_linker_id,parent_2c_id,edge_fn_id,edge_linker_type,coverage_pct,coverage_fraction,bridge_type,base_id,functionalization_type,LCD,PLD,N_base_FLP,C_FLP,N_base_FLP_sim,C_FLP_sim,edge_slots,node_slots,total_slots,n_fn_edges_expected,n_unfn_edges_expected
COF_045365,ttd,172,embed/172.pt,3,2,3,2,1,616,fn,25,0.25,ch2,1,base,81.41828,53.55867,0,0.0,0,0.0,48,32,80,12.0,36.0
COF_045367,ttd,172,embed/172.pt,3,0,3,2,4,-1,unfn,0,0.0,none,-1,none,62.72919,37.50637,46,10.149557,29,8.034721,48,32,80,0.0,48.0
COF_045369,ttd,172,embed/172.pt,3,0,3,0,0,611,fn,25,0.25,ch2,19,base,25.70549,17.91747,1,0.10027,1,0.10027,48,32,80,12.0,36.0
COF_045370,ttd,172,embed/172.pt,3,1,3,2,7,329,fn,100,1.0,dir,10,base,49.89331,33.50634,58,19.466944,47,16.943675,48,32,80,48.0,0.0
COF_045372,ttd,172,embed/172.pt,3,0,3,1,3,169,fn,50,0.5,dir,21,base,55.51429,32.70877,59,19.256908,35,14.443346,48,32,80,24.0,24.0
COF_045374,ttd,172,embed/172.pt,3,1,3,1,7,343,fn,100,1.0,dir,17,base,45.47248,27.88582,33,10.791503,28,10.233753,48,32,80,48.0,0.0
COF_045376,ttd,172,embed/172.pt,3,0,3,2,4,779,fn,75,0.75,ch2,14,base,58.41547,37.30914,106,39.432258,49,22.194454,48,32,80,36.0,12.0
COF_045378,ttd,172,embed/172.pt,3,2,3,2,8,916,fn,25,0.25,ch2,14,base,61.58596,45.2291,47,13.231573,36,11.303336,48,32,80,12.0,36.0
COF_045382,ttd,172,embed/172.pt,3,2,3,1,11,-1,unfn,0,0.0,none,-1,none,57.72084,36.02601,93,46.848209,44,27.204439,48,32,80,0.0,48.0
COF_045384,ttd,172,embed/172.pt,3,1,3,1,6,273,fn,25,0.25,dir,7,base,48.28701,31.3027,24,12.70469,19,11.800691,48,32,80,12.0,36.0
COF_045387,ttd,172,embed/172.pt,3,2,3,1,7,306,fn,50,0.5,dir,2,base,49.53387,30.29613,32,10.290855,27,9.488454,48,32,80,24.0,24.0
COF_045388,ttd,172,embed/172.pt,3,0,3,2,3,-1,unfn,0,0.0,none,-1,none,63.83762,38.02006,21,2.560293,14,1.875709,48,32,80,0.0,48.0
COF_045390,ttd,172,embed/172.pt,3,1,3,2,10,1501,fn,50,0.5,ph,14,base,55.40818,37.14747,78,40.490342,41,23.62123,48,32,80,24.0,24.0
COF_045391,ttd,172,embed/172.pt,3,1,3,1,9,934,fn,75,0.75,ch2,10,base,50.14984,33.67841,82,28.910384,52,21.678819,48,32,80,36.0,12.0
COF_045394,ttd,172,embed/172.pt,3,0,3,1,3,707,fn,100,1.0,ch2,23,base,51.27362,31.00145,80,34.187613,54,27.82599,48,32,80,48.0,0.0
COF_045395,ttd,172,embed/172.pt,3,2,3,2,7,877,fn,50,0.5,ch2,6,base,59.3502,37.3936,32,9.297134,28,8.803326,48,32,80,24.0,24.0
COF_045396,ttd,172,embed/172.pt,3,1,3,1,3,160,fn,25,0.25,dir,15,base,67.14471,45.47213,58,15.336078,41,13.374162,48,32,80,12.0,36.0
COF_045398,ttd,172,embed/172.pt,3,2,3,0,4,1279,fn,25,0.25,ph,17,base,60.65379,46.80282,52,12.97348,25,9.397966,48,32,80,12.0,36.0
COF_045400,ttd,172,embed/172.pt,3,2,3,1,6,-1,unfn,0,0.0,none,-1,none,56.11229,37.73175,12,4.041,12,4.041,48,32,80,0.0,48.0
COF_045401,ttd,172,embed/172.pt,3,0,3,2,10,-1,unfn,0,0.0,none,-1,none,47.00687,27.82874,60,33.884475,36,20.850731,48,32,80,0.0,48.0
COF_045403,ttd,172,embed/172.pt,3,2,3,1,5,239,fn,100,1.0,dir,10,base,56.17696,37.26372,73,24.864962,57,21.973556,48,32,80,48.0,0.0
COF_045405,ttd,172,embed/172.pt,3,2,3,0,11,955,fn,25,0.25,ch2,0,base,41.10794,32.49007,78,40.200909,30,18.687101,48,32,80,12.0,36.0
COF_045408,ttd,172,embed/172.pt,3,2,3,1,11,-1,unfn,0,0.0,none,-1,none,57.72084,36.02601,93,46.848209,44,27.204439,48,32,80,0.0,48.0
COF_045409,ttd,172,embed/172.pt,3,0,3,0,7,885,fn,100,1.0,ch2,9,base,19.36105,12.01027,36,12.11265,20,9.688847,48,32,80,48.0,0.0
COF_045410,ttd,172,embed/172.pt,3,2,3,2,1,1146,fn,100,1.0,ph,9,base,75.26967,48.14765,21,5.994134,20,5.811658,48,32,80,48.0,0.0
COF_045414,ttd,172,embed/172.pt,3,2,3,1,3,742,fn,50,0.5,ch2,13,base,70.93428,49.03618,63,24.493662,44,20.398442,48,32,80,24.0,24.0
COF_045415,ttd,172,embed/172.pt,3,2,3,0,10,-1,unfn,0,0.0,none,-1,none,48.46779,36.29828,73,33.999137,32,17.747106,48,32,80,0.0,48.0
COF_045417,ttd,172,embed/172.pt,3,1,3,2,8,913,fn,75,0.75,ch2,10,base,51.37717,37.95397,86,23.91806,49,16.629153,48,32,80,36.0,12.0
COF_045418,ttd,172,embed/172.pt,3,2,3,0,4,1308,fn,25,0.25,ph,16,base,60.07807,48.16556,79,25.527272,33,16.075413,48,32,80,12.0,36.0
COF_045419,ttd,172,embed/172.pt,3,2,3,1,6,279,fn,25,0.25,dir,10,base,54.82392,36.71361,33,12.583552,27,10.805824,48,32,80,12.0,36.0
COF_045422,ttd,172,embed/172.pt,3,0,3,0,4,-1,unfn,0,0.0,none,-1,none,44.10725,30.657,37,9.228908,20,5.828534,48,32,80,0.0,48.0
COF_045424,ttd,172,embed/172.pt,3,2,3,2,13,564,fn,100,1.0,dir,1,base,57.49341,37.6425,10,1.224913,10,1.224913,48,32,80,48.0,0.0
COF_045425,ttd,172,embed/172.pt,3,0,3,1,9,933,fn,25,0.25,ch2,9,base,38.20363,23.18116,32,9.804949,24,8.54471,48,32,80,12.0,36.0
COF_045427,ttd,172,embed/172.pt,3,1,3,0,2,-1,unfn,0,0.0,none,-1,none,58.29808,46.79848,21,3.145099,19,2.873724,48,32,80,0.0,48.0
COF_045431,ttd,172,embed/172.pt,3,1,3,1,7,1413,fn,100,1.0,ph,17,base,35.96685,24.50309,48,20.639387,36,18.322346,48,32,80,48.0,0.0
COF_045432,ttd,172,embed/172.pt,3,0,3,1,10,-1,unfn,0,0.0,none,-1,none,39.93223,25.48598,51,21.688356,23,11.476875,48,32,80,0.0,48.0
COF_045433,ttd,172,embed/172.pt,3,2,3,1,12,507,fn,75,0.75,dir,26,base,72.49875,52.10208,31,9.879291,26,8.477495,48,32,80,36.0,12.0
COF_045435,ttd,172,embed/172.pt,3,0,3,0,8,904,fn,25,0.25,ch2,0,base,28.27823,17.14904,40,13.129796,22,8.686327,48,32,80,12.0,36.0
COF_045436,ttd,172,embed/172.pt,3,0,3,2,3,1240,fn,100,1.0,ph,14,base,54.44437,34.41882,41,9.169913,28,7.561632,48,32,80,48.0,0.0
COF_045437,ttd,172,embed/172.pt,3,2,3,0,0,611,fn,75,0.75,ch2,19,base,41.50413,31.30923,3,0.773491,3,0.773491,48,32,80,36.0,12.0
COF_045438,ttd,172,embed/172.pt,3,2,3,2,9,390,fn,100,1.0,dir,11,base,62.43109,38.126,62,22.74265,46,19.300839,48,32,80,48.0,0.0
COF_045439,ttd,172,embed/172.pt,3,2,3,2,1,32,fn,75,0.75,dir,7,base,76.40148,52.59842,18,9.528484,17,9.090798,48,32,80,36.0,12.0
COF_045442,ttd,172,embed/172.pt,3,2,3,0,2,1199,fn,50,0.5,ph,17,base,59.33868,47.66909,17,4.97356,15,4.734294,48,32,80,24.0,24.0
COF_045444,ttd,172,embed/172.pt,3,1,3,1,11,963,fn,75,0.75,ch2,5,base,44.59041,27.084,105,52.70174,46,27.760132,48,32,80,36.0,12.0
COF_045445,ttd,172,embed/172.pt,3,2,3,0,13,1105,fn,25,0.25,ch2,23,base,38.24038,27.66401,9,5.942988,9,5.942988,48,32,80,12.0,36.0
COF_045446,ttd,172,embed/172.pt,3,0,3,1,8,1463,fn,100,1.0,ph,6,base,31.06438,18.41823,75,32.100972,34,18.687564,48,32,80,48.0,0.0
COF_045448,ttd,172,embed/172.pt,3,1,3,1,2,1174,fn,75,0.75,ph,6,base,59.12571,39.46325,58,22.094918,43,18.97632,48,32,80,36.0,12.0
COF_045449,ttd,172,embed/172.pt,3,1,3,2,0,611,fn,75,0.75,ch2,19,base,53.46334,34.2178,14,6.322557,14,6.322557,48,32,80,36.0,12.0
COF_045451,ttd,172,embed/172.pt,3,2,3,0,3,-1,unfn,0,0.0,none,-1,none,65.06012,48.74234,29,2.672488,15,1.529869,48,32,80,0.0,48.0
COF_045452,ttd,172,embed/172.pt,3,2,3,0,5,-1,unfn,0,0.0,none,-1,none,45.29662,33.73052,18,4.017685,16,3.717545,48,32,80,0.0,48.0
COF_045454,ttd,172,embed/172.pt,3,2,3,2,4,192,fn,50,0.5,dir,7,base,80.48406,54.67845,46,15.875835,32,12.11256,48,32,80,24.0,24.0
COF_045455,ttd,172,embed/172.pt,3,0,3,2,11,442,fn,75,0.75,dir,13,base,39.42969,24.16854,94,43.731858,41,25.265286,48,32,80,36.0,12.0
COF_045456,ttd,172,embed/172.pt,3,2,3,2,4,1312,fn,50,0.5,ph,18,base,74.83511,53.45843,67,17.415518,39,12.218182,48,32,80,24.0,24.0
COF_045457,ttd,172,embed/172.pt,3,1,3,2,0,1125,fn,100,1.0,ph,25,base,47.75075,28.74967,16,7.844332,15,7.721713,48,32,80,48.0,0.0
COF_045458,ttd,172,embed/172.pt,3,1,3,2,2,67,fn,50,0.5,dir,2,base,74.48828,48.32933,28,5.701441,24,5.192761,48,32,80,24.0,24.0
COF_045460,ttd,172,embed/172.pt,3,1,3,2,12,996,fn,75,0.75,ch2,13,base,73.79103,49.06875,51,20.255879,43,17.914811,48,32,80,36.0,12.0
COF_045464,ttd,172,embed/172.pt,3,2,3,0,8,1457,fn,75,0.75,ph,17,base,39.97855,32.3,34,9.07168,27,7.941677,48,32,80,36.0,12.0
COF_045465,ttd,172,embed/172.pt,3,1,3,1,9,-1,unfn,0,0.0,none,-1,none,50.7359,37.91179,25,6.466659,21,5.775967,48,32,80,0.0,48.0
COF_045466,ttd,172,embed/172.pt,3,0,3,0,4,753,fn,100,1.0,ch2,1,base,41.84324,27.44846,87,34.162925,46,20.790674,48,32,80,48.0,0.0
COF_045467,ttd,172,embed/172.pt,3,1,3,2,7,863,fn,25,0.25,ch2,0,base,53.9229,32.84398,23,8.853499,20,7.772751,48,32,80,12.0,36.0
COF_045468,ttd,172,embed/172.pt,3,0,3,1,12,471,fn,100,1.0,dir,11,base,52.25291,31.23346,57,21.670424,44,18.348168,48,32,80,48.0,0.0
COF_045470,ttd,172,embed/172.pt,3,0,3,0,1,645,fn,75,0.75,ch2,21,base,44.06099,25.14552,30,18.644428,20,15.533129,48,32,80,36.0,12.0
COF_045471,ttd,172,embed/172.pt,3,1,3,1,1,1146,fn,75,0.75,ph,9,base,63.50977,45.73601,30,11.37583,28,11.098682,48,32,80,36.0,12.0
COF_045472,ttd,172,embed/172.pt,3,1,3,2,3,177,fn,50,0.5,dir,26,base,73.19212,45.07225,48,10.523471,32,9.193717,48,32,80,24.0,24.0
COF_045475,ttd,172,embed/172.pt,3,0,3,0,9,932,fn,75,0.75,ch2,8,base,23.78855,14.76944,54,21.552029,21,12.605478,48,32,80,36.0,12.0
COF_045479,ttd,172,embed/172.pt,3,0,3,1,4,192,fn,50,0.5,dir,7,base,55.38081,33.58375,85,32.569007,50,22.112403,48,32,80,24.0,24.0
COF_045480,ttd,172,embed/172.pt,3,0,3,2,13,587,fn,50,0.5,dir,21,base,38.40414,20.55317,12,8.596579,11,7.931682,48,32,80,24.0,24.0
COF_045481,ttd,172,embed/172.pt,3,0,3,0,3,177,fn,25,0.25,dir,26,base,42.83592,28.64725,29,5.363392,18,3.948968,48,32,80,12.0,36.0
COF_045482,ttd,172,embed/172.pt,3,1,3,1,4,1306,fn,50,0.5,ph,14,base,65.68927,43.195,65,20.592543,40,16.321136,48,32,80,24.0,24.0
COF_045483,ttd,172,embed/172.pt,3,0,3,1,5,254,fn,25,0.25,dir,23,base,37.0101,21.76412,34,14.510954,21,10.508602,48,32,80,12.0,36.0
COF_045486,ttf,173,embed/173.pt,3,2,3,2,13,583,fn,50,0.5,dir,19,base,55.45466,49.02131,21,7.635146,20,7.220038,48,32,80,24.0,24.0
COF_045489,ttf,173,embed/173.pt,3,1,3,1,9,1476,fn,100,1.0,ph,7,base,42.84534,36.1075,73,28.405658,44,22.117978,48,32,80,48.0,0.0
COF_045490,ttf,173,embed/173.pt,3,1,3,0,8,367,fn,50,0.5,dir,8,base,38.11536,31.99995,62,21.380706,33,15.536468,48,32,80,24.0,24.0
COF_045491,ttf,173,embed/173.pt,3,2,3,2,12,524,fn,75,0.75,dir,4,base,75.29845,65.56682,7,0.752198,7,0.752198,48,32,80,36.0,12.0
COF_045492,ttf,173,embed/173.pt,3,2,3,2,8,1453,fn,50,0.5,ph,12,base,58.03297,49.63034,70,18.845979,50,15.778337,48,32,80,24.0,24.0
COF_045496,ttf,173,embed/173.pt,3,0,3,1,7,-1,unfn,0,0.0,none,-1,none,37.75313,27.94617,19,5.628181,16,4.94575,48,32,80,0.0,48.0
COF_045499,ttf,173,embed/173.pt,3,1,3,0,6,290,fn,50,0.5,dir,19,base,32.15667,25.90019,17,6.383208,13,5.526438,48,32,80,24.0,24.0
COF_045500,ttf,173,embed/173.pt,3,1,3,0,13,589,fn,25,0.25,dir,23,base,29.4368,26.61882,15,9.865623,12,8.801384,48,32,80,12.0,36.0
COF_045501,ttf,173,embed/173.pt,3,0,3,0,2,1216,fn,25,0.25,ph,1,base,43.11756,38.83293,29,4.66826,20,3.672244,48,32,80,12.0,36.0
COF_045504,ttf,173,embed/173.pt,3,1,3,1,1,37,fn,100,1.0,dir,9,base,66.60416,58.29521,29,8.678401,26,8.219671,48,32,80,48.0,0.0
COF_045505,ttf,173,embed/173.pt,3,0,3,1,7,-1,unfn,0,0.0,none,-1,none,37.75313,27.94617,19,5.628181,16,4.94575,48,32,80,0.0,48.0
COF_045506,ttf,173,embed/173.pt,3,2,3,1,5,801,fn,25,0.25,ch2,8,base,54.00129,46.62057,29,10.92674,27,10.313132,48,32,80,12.0,36.0
COF_045508,ttf,173,embed/173.pt,3,1,3,2,13,577,fn,75,0.75,dir,15,base,48.95864,43.33609,45,13.588799,33,10.856367,48,32,80,36.0,12.0
COF_045509,ttf,173,embed/173.pt,3,0,3,2,0,1117,fn,25,0.25,ph,9,base,43.98012,38.72126,5,0.617462,5,0.617462,48,32,80,12.0,36.0
COF_045510,ttf,173,embed/173.pt,3,2,3,0,4,753,fn,25,0.25,ch2,1,base,60.56367,56.10538,36,10.222021,23,7.692281,48,32,80,12.0,36.0
COF_045511,ttf,173,embed/173.pt,3,1,3,2,6,845,fn,50,0.5,ch2,17,base,52.89939,48.20045,19,7.968844,16,7.204832,48,32,80,24.0,24.0
COF_045512,ttf,173,embed/173.pt,3,0,3,2,2,1181,fn,50,0.5,ph,9,base,55.19766,51.23359,23,4.450585,19,3.89135,48,32,80,24.0,24.0
COF_045516,ttf,173,embed/173.pt,3,1,3,2,0,-1,unfn,0,0.0,none,-1,none,58.28285,52.45158,4,0.622737,4,0.622737,48,32,80,0.0,48.0
COF_045519,ttf,173,embed/173.pt,3,1,3,1,13,-1,unfn,0,0.0,none,-1,none,45.65849,37.25179,14,7.341911,14,7.341911,48,32,80,0.0,48.0
COF_045521,ttf,173,embed/173.pt,3,0,3,2,3,145,fn,75,0.75,dir,9,base,57.40641,52.64415,44,9.536161,37,8.465587,48,32,80,36.0,12.0
COF_045522,ttf,173,embed/173.pt,3,2,3,2,9,388,fn,25,0.25,dir,9,base,59.75363,54.95227,24,4.425345,22,4.200355,48,32,80,12.0,36.0
COF_045523,ttf,173,embed/173.pt,3,2,3,2,2,1171,fn,25,0.25,ph,5,base,72.13685,61.72291,25,3.266977,20,2.711922,48,32,80,12.0,36.0
COF_045526,ttf,173,embed/173.pt,3,0,3,2,2,667,fn,75,0.75,ch2,15,base,57.38946,50.13128,47,21.706287,36,16.893365,48,32,80,36.0,12.0
COF_045527,ttf,173,embed/173.pt,3,1,3,2,2,1173,fn,50,0.5,ph,6,base,69.53972,62.07077,23,6.120092,19,5.768346,48,32,80,24.0,24.0
COF_045529,ttf,173,embed/173.pt,3,1,3,0,6,831,fn,50,0.5,ch2,8,base,37.96747,32.14933,28,11.13106,22,8.914171,48,32,80,24.0,24.0
COF_045530,ttf,173,embed/173.pt,3,0,3,2,3,734,fn,50,0.5,ch2,10,base,56.86762,50.80857,40,16.408149,30,13.918942,48,32,80,24.0,24.0
COF_045531,ttf,173,embed/173.pt,3,2,3,2,4,768,fn,75,0.75,ch2,9,base,76.84662,68.89877,40,7.570453,32,6.693204,48,32,80,36.0,12.0
COF_045533,ttf,173,embed/173.pt,3,0,3,2,5,787,fn,25,0.25,ch2,0,base,40.21666,35.4753,26,6.086497,21,5.414705,48,32,80,12.0,36.0
COF_045535,ttf,173,embed/173.pt,3,0,3,0,7,861,fn,100,1.0,ch2,19,base,18.96405,16.61385,25,4.526685,9,2.738508,48,32,80,48.0,0.0
COF_045536,ttf,173,embed/173.pt,3,0,3,2,1,1151,fn,25,0.25,ph,-1,functionalized,58.37984,48.7542,15,8.440821,13,7.682479,48,32,80,12.0,36.0
COF_045538,ttf,173,embed/173.pt,3,2,3,0,3,156,fn,100,1.0,dir,14,base,54.6388,49.07866,42,9.991354,27,7.816337,48,32,80,48.0,0.0
COF_045541,ttf,173,embed/173.pt,3,2,3,2,4,-1,unfn,0,0.0,none,-1,none,83.12549,74.40375,22,6.111022,21,5.986235,48,32,80,0.0,48.0
COF_045542,ttf,173,embed/173.pt,3,1,3,1,5,253,fn,75,0.75,dir,21,base,47.08596,40.62871,44,20.600196,30,14.453917,48,32,80,36.0,12.0
COF_045543,ttf,173,embed/173.pt,3,2,3,2,1,-1,unfn,0,0.0,none,-1,none,82.97271,73.11042,0,0.0,0,0.0,48,32,80,0.0,48.0
COF_045546,ttf,173,embed/173.pt,3,2,3,2,2,109,fn,25,0.25,dir,21,base,76.08639,69.4714,25,6.44117,22,5.877385,48,32,80,12.0,36.0
COF_045547,ttf,173,embed/173.pt,3,1,3,1,3,1258,fn,50,0.5,ph,0,base,60.37991,53.13109,43,12.471374,31,10.892361,48,32,80,24.0,24.0
COF_045548,ttf,173,embed/173.pt,3,0,3,0,13,1092,fn,75,0.75,ch2,14,base,19.84605,15.28256,26,2.404136,8,1.365558,48,32,80,36.0,12.0
COF_045551,ttf,173,embed/173.pt,3,2,3,1,4,182,fn,50,0.5,dir,1,base,69.51568,63.42928,14,3.232147,13,3.128029,48,32,80,24.0,24.0
COF_045553,ttf,173,embed/173.pt,3,2,3,2,9,387,fn,25,0.25,dir,8,base,58.73627,51.80427,30,7.221633,30,7.221633,48,32,80,12.0,36.0
COF_045555,ttf,173,embed/173.pt,3,0,3,0,11,-1,unfn,0,0.0,none,-1,none,24.18444,18.39301,65,33.858892,18,12.092885,48,32,80,0.0,48.0
COF_045556,ttf,173,embed/173.pt,3,1,3,0,1,-1,unfn,0,0.0,none,-1,none,60.20342,51.13661,0,0.0,0,0.0,48,32,80,0.0,48.0
COF_045557,ttf,173,embed/173.pt,3,0,3,2,4,1312,fn,100,1.0,ph,18,base,58.04674,47.52301,102,26.042491,49,15.799445,48,32,80,48.0,0.0
COF_045560,ttf,173,embed/173.pt,3,2,3,1,5,813,fn,50,0.5,ch2,14,base,53.33969,47.92366,26,7.295878,23,6.75463,48,32,80,24.0,24.0
COF_045564,ttf,173,embed/173.pt,3,2,3,1,2,1219,fn,100,1.0,ph,2,base,68.97872,56.76261,54,12.760321,44,11.263954,48,32,80,48.0,0.0
COF_045565,ttf,173,embed/173.pt,3,0,3,1,3,1226,fn,100,1.0,ph,8,base,47.95757,42.1359,65,23.973491,39,18.240859,48,32,80,48.0,0.0
COF_045566,ttf,173,embed/173.pt,3,2,3,2,11,973,fn,100,1.0,ch2,11,base,58.5832,49.35719,114,63.683671,55,37.080403,48,32,80,48.0,0.0
COF_045568,ttf,173,embed/173.pt,3,2,3,2,13,-1,unfn,0,0.0,none,-1,none,54.97543,47.9179,0,0.0,0,0.0,48,32,80,0.0,48.0
COF_045574,ttf,173,embed/173.pt,3,2,3,2,13,1627,fn,25,0.25,ph,1,base,52.72793,46.23131,6,1.512284,5,1.394108,48,32,80,12.0,36.0
COF_045575,ttf,173,embed/173.pt,3,0,3,1,4,1311,fn,50,0.5,ph,18,base,50.90498,46.55723,72,25.232758,48,19.900869,48,32,80,24.0,24.0
COF_045582,ttf,173,embed/173.pt,3,2,3,0,3,-1,unfn,0,0.0,none,-1,none,62.24794,54.58663,10,1.327175,6,0.864052,48,32,80,0.0,48.0
COF_045585,ttf,173,embed/173.pt,3,1,3,1,9,-1,unfn,0,0.0,none,-1,none,52.49305,47.20032,33,5.824674,24,4.687079,48,32,80,0.0,48.0
COF_045586,ttf,173,embed/173.pt,3,2,3,2,9,1469,fn,25,0.25,ph,0,base,57.75949,50.03225,24,4.792692,23,4.546718,48,32,80,12.0,36.0
COF_045587,ttf,173,embed/173.pt,3,0,3,1,12,1043,fn,25,0.25,ch2,7,base,52.94864,47.00653,16,5.706272,15,5.576428,48,32,80,12.0,36.0
COF_045591,ttf,173,embed/173.pt,3,1,3,2,9,-1,unfn,0,0.0,none,-1,none,57.89935,51.9413,8,1.59322,8,1.59322,48,32,80,0.0,48.0
COF_045592,ttf,173,embed/173.pt,3,2,3,0,7,319,fn,50,0.5,dir,7,base,39.50729,31.49834,25,8.880937,23,8.593051,48,32,80,24.0,24.0
COF_045593,ttf,173,embed/173.pt,3,2,3,1,3,733,fn,100,1.0,ch2,9,base,69.62877,60.87163,44,6.392598,32,5.304284,48,32,80,48.0,0.0
COF_045595,ttf,173,embed/173.pt,3,0,3,2,1,1144,fn,100,1.0,ph,8,base,55.92138,46.57426,28,13.116736,24,12.297682,48,32,80,48.0,0.0
COF_045596,ttf,173,embed/173.pt,3,0,3,1,6,295,fn,100,1.0,dir,23,base,35.45825,28.85711,50,29.963052,33,23.672403,48,32,80,48.0,0.0
COF_045597,ttf,173,embed/173.pt,3,2,3,2,11,429,fn,75,0.75,dir,5,base,52.92616,46.0659,102,54.700083,58,35.083021,48,32,80,36.0,12.0
COF_045598,ttf,173,embed/173.pt,3,2,3,1,13,1086,fn,25,0.25,ch2,11,base,53.29161,42.2025,17,6.989419,17,6.989419,48,32,80,12.0,36.0
COF_045599,ttf,173,embed/173.pt,3,0,3,2,8,379,fn,100,1.0,dir,26,base,38.98954,33.5405,63,21.897856,34,15.693901,48,32,80,48.0,0.0
COF_045601,ttf,173,embed/173.pt,3,1,3,1,9,1481,fn,100,1.0,ph,-1,functionalized,43.57226,38.59917,91,38.493693,48,26.494446,48,32,80,48.0,0.0
COF_045602,ttf,173,embed/173.pt,3,1,3,0,12,-1,unfn,0,0.0,none,-1,none,59.01205,49.91236,7,1.56174,7,1.56174,48,32,80,0.0,48.0
COF_045603,ttf,173,embed/173.pt,3,2,3,0,5,-1,unfn,0,0.0,none,-1,none,44.66953,37.68389,8,1.065028,7,0.895012,48,32,80,0.0,48.0
COF_045608,ttf,173,embed/173.pt,3,1,3,2,5,1334,fn,25,0.25,ph,8,base,50.55846,44.55315,37,11.348343,31,10.598023,48,32,80,12.0,36.0
COF_045610,ttf,173,embed/173.pt,3,2,3,1,8,918,fn,25,0.25,ch2,19,base,53.06521,47.55255,53,12.880114,34,9.360486,48,32,80,12.0,36.0
COF_045612,ttf,173,embed/173.pt,3,2,3,1,1,-1,unfn,0,0.0,none,-1,none,77.45495,67.2114,0,0.0,0,0.0,48,32,80,0.0,48.0
COF_045613,ttf,173,embed/173.pt,3,1,3,1,13,1077,fn,25,0.25,ch2,8,base,43.18607,37.19332,26,15.22868,23,13.646903,48,32,80,12.0,36.0
COF_045617,ttf,173,embed/173.pt,3,1,3,1,6,843,fn,75,0.75,ch2,15,base,47.53489,39.06516,76,31.472153,48,23.840688,48,32,80,36.0,12.0
COF_045618,ttf,173,embed/173.pt,3,2,3,1,3,-1,unfn,0,0.0,none,-1,none,74.30707,66.9246,23,2.046567,17,1.539618,48,32,80,0.0,48.0
COF_045620,ttf,173,embed/173.pt,3,0,3,1,4,191,fn,50,0.5,dir,6,base,50.9792,47.04262,72,24.002753,35,16.125868,48,32,80,24.0,24.0
COF_045621,ttf,173,embed/173.pt,3,1,3,1,11,981,fn,75,0.75,ch2,17,base,43.72333,39.64859,103,46.615593,47,26.876262,48,32,80,36.0,12.0
COF_045623,ttf,173,embed/173.pt,3,2,3,0,12,1022,fn,75,0.75,ch2,0,base,65.10515,57.05123,29,17.155288,23,14.255704,48,32,80,36.0,12.0
COF_045626,ttf,173,embed/173.pt,3,2,3,0,1,617,fn,25,0.25,ch2,1,base,64.97078,55.79234,0,0.0,0,0.0,48,32,80,12.0,36.0
COF_045630,ttf,173,embed/173.pt,3,0,3,2,6,837,fn,100,1.0,ch2,11,base,38.87947,34.22636,54,19.437434,33,15.324681,48,32,80,48.0,0.0
COF_045631,ttf,173,embed/173.pt,3,0,3,2,0,604,fn,75,0.75,ch2,9,base,43.48433,33.458,11,2.395989,10,2.244405,48,32,80,36.0,12.0
COF_045633,ttf,173,embed/173.pt,3,0,3,0,1,-1,unfn,0,0.0,none,-1,none,47.06119,41.20711,0,0.0,0,0.0,48,32,80,0.0,48.0
COF_045634,ttf,173,embed/173.pt,3,0,3,2,6,-1,unfn,0,0.0,none,-1,none,45.70654,39.52572,2,0.196399,2,0.196399,48,32,80,0.0,48.0
COF_045635,ttf,173,embed/173.pt,3,2,3,2,9,1469,fn,25,0.25,ph,0,base,58.18153,53.33355,23,4.085377,21,3.717233,48,32,80,12.0,36.0
COF_045639,ttf,173,embed/173.pt,3,0,3,2,4,-1,unfn,0,0.0,none,-1,none,63.52353,57.16297,32,12.152382,17,8.476352,48,32,80,0.0,48.0
COF_045640,ttf,173,embed/173.pt,3,1,3,0,4,-1,unfn,0,0.0,none,-1,none,54.71398,50.91055,54,18.297116,28,12.88617,48,32,80,0.0,48.0
COF_045641,ttf,173,embed/173.pt,3,1,3,0,10,414,fn,75,0.75,dir,17,base,35.17588,31.41812,74,29.730178,32,16.420337,48,32,80,36.0,12.0
COF_045642,ttf,173,embed/173.pt,3,2,3,1,4,183,fn,50,0.5,dir,1,base,69.54679,63.4675,35,11.293019,22,9.130925,48,32,80,24.0,24.0
COF_045646,ttf,173,embed/173.pt,3,2,3,0,1,1160,fn,100,1.0,ph,18,base,62.60906,52.75696,35,11.615387,28,9.887089,48,32,80,48.0,0.0
COF_045650,ttf,173,embed/173.pt,3,0,3,0,3,1262,fn,50,0.5,ph,1,base,38.25074,33.00566,43,5.250385,22,3.046063,48,32,80,24.0,24.0
COF_045651,ttf,173,embed/173.pt,3,0,3,0,4,1286,fn,75,0.75,ph,3,base,37.24429,29.48416,75,36.612959,37,23.770299,48,32,80,36.0,12.0
COF_045654,ttf,173,embed/173.pt,3,2,3,1,10,1506,fn,75,0.75,ph,27,base,49.02806,38.3213,83,33.407958,43,21.098539,48,32,80,36.0,12.0
COF_045659,ttf,173,embed/173.pt,3,1,3,0,4,757,fn,50,0.5,ch2,4,base,54.96139,48.50739,70,22.670216,37,16.682887,48,32,80,24.0,24.0
